"","lat","long","Consequence.x","Arrondissement","an","mois","jour","Tranche_horaire","Agglomeration","intersection","Collision","Luminosite","Meteo","Route","Circulation","Profil.route","Plan.route","Surface","Lieu","Situation","Consequence.y","Genre","age","Contexte","Securite.equip","Equipement.secu","Obstacle.mobile","Choc.subi","Region"
"79",48.8344,2.31889,"Blesse leger",14,2018,"mars","dimanche","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Indemne","Homme",21,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"80",48.8344,2.31889,"Indemne",14,2018,"mars","dimanche","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Homme",26,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"81",48.8344,2.31889,"Indemne",14,2018,"mars","dimanche","Soir","En agglomeration","Intersection en T","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Indemne","Homme",21,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"82",48.8344,2.33242,"Blesse hospitalise",14,2016,"septembre","jeudi","Matin","En agglomeration","Place","Deux vehicules - par l'arriere","Plein jour","Pluie legere","Voie communale ","Valeur inconnue","Plat","Non renseigne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",36,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"83",48.8344,2.33242,"Blesse hospitalise",14,2016,"septembre","mardi","Apres-midi","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Valeur inconnue","Plat","Non renseigne","Normale","Voie ferree","Aucun","Blesse hospitalise","Homme",50,"Domicile – travail ","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"84",48.8344,2.33242,"Blesse leger",14,2016,"septembre","jeudi","Matin","En agglomeration","Place","Deux vehicules - par l'arriere","Plein jour","Pluie legere","Voie communale ","Valeur inconnue","Plat","Non renseigne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",36,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"85",48.8344,2.33242,"Blesse leger",14,2016,"septembre","mardi","Apres-midi","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Valeur inconnue","Plat","Non renseigne","Normale","Voie ferree","Aucun","Blesse hospitalise","Homme",50,"Domicile – travail ","Oui","Casque","Vehicule","Avant gauche","Ile-de-France"
"86",48.8345,2.30577,"Blesse leger",14,2016,"fevrier","mercredi","Matin","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",41,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"87",48.8346,2.31924,"Blesse leger",14,2017,"octobre","jeudi","Apres-midi","En agglomeration","Hors intersection","Deux vehicules - frontale","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",79,"Valeur inconnue","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"88",48.8347,2.30515,"Blesse leger",14,2016,"juin","mercredi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Indemne","Homme",18,"Domicile – ecole","Oui","Casque","Vehicule","Avant","Ile-de-France"
"89",48.8347,2.30515,"Blesse leger",14,2016,"janvier","mercredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Femme",19,"Non renseigne","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"90",48.8347,2.30515,"Indemne",14,2016,"juin","mercredi","Matin","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Pluie legere","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Indemne","Homme",18,"Domicile – ecole","Oui","Casque","Vehicule","Avant","Ile-de-France"
"91",48.8347,2.30515,"Indemne",14,2016,"janvier","mercredi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Valeur inconnue","Blesse leger","Femme",19,"Non renseigne","Oui","Casque","Vehicule","Arriere gauche","Ile-de-France"
"92",48.8348,2.30469,"Blesse leger",14,2016,"mai","jeudi","Matin","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",62,"Domicile – travail ","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"93",48.8353,2.39275,"Blesse leger",20,2016,"juin","mercredi","","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Mouillee","Valeur inconnue","Aucun","Blesse leger","Femme",45,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"94",48.8356,2.3925,"Blesse leger",20,2017,"aout","lundi","Apres-midi","En agglomeration","Hors intersection","Trois vehicules et plus - en chaine","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",39,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"95",48.8357,2.31847,"Indemne",14,2017,"aout","lundi","Apres-midi","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",59,"Promenade - loisirs","Oui","Casque","Pieton","Avant","Ile-de-France"
"96",48.8357,2.40216,"Indemne",20,2016,"janvier","jeudi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Valeur inconnue","Plat","Partie rectiligne","Mouillee","Carrefour amenage","Sur accotement","Indemne","Homme",23,"Valeur inconnue","Oui","Casque","Pieton","Avant","Ile-de-France"
"97",48.8359,2.40564,"Blesse leger",20,2017,"septembre","mercredi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",33,"Non renseigne","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"98",48.836,2.3276,"Blesse leger",14,2018,"juillet","vendredi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Carrefour amenage","Aucun","Blesse leger","Homme",64,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"99",48.8362,2.3064,"Blesse leger",14,2018,"janvier","vendredi","Apres-midi","En agglomeration","Place","Deux vehicules - par l'arriere","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",59,"Valeur inconnue","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"100",48.8365,2.32336,"Blesse hospitalise",14,2016,"juin","vendredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse hospitalise","Femme",32,"Domicile – travail ","Oui","Casque","Vehicule","Cote droit","Ile-de-France"
"101",48.8367,2.40144,"Blesse leger",20,2017,"mars","lundi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Plat","Non renseigne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",33,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"102",48.8367,2.40346,"Blesse hospitalise",20,2017,"avril","jeudi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Voie ferree","Aucun","Blesse hospitalise","Homme",53,"Domicile – travail ","Oui","Casque","Vehicule","Avant","Ile-de-France"
"103",48.8371,2.39,"Blesse leger",20,2018,"mars","mardi","Apres-midi","En agglomeration","Intersection en X","Deux vehicules - par l'arriere","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Aucun","Aucun","Blesse leger","Homme",29,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere droit","Ile-de-France"
"104",48.8371,2.40219,"Blesse leger",20,2017,"septembre","jeudi","Apres-midi","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Non renseigne","Non renseigne","Non renseigne","Valeur inconnue","Aucun","Blesse leger","Femme",12,"Domicile – ecole","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"105",48.8371,2.40219,"Blesse leger",20,2016,"septembre","vendredi","Matin","En agglomeration","Intersection a plus de 4 branches","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",76,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"106",48.8372,2.3178,"Blesse leger",14,2017,"juillet","mercredi","Apres-midi","En agglomeration","Place","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Valeur inconnue","Non renseigne","Non renseigne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",66,"Non renseigne","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"107",48.8374,2.39117,"Blesse leger",20,2016,"juillet","jeudi","","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",28,"Domicile – travail ","Oui","Casque","Vehicule","Cote gauche","Ile-de-France"
"108",48.8374,2.39117,"Blesse leger",20,2018,"juin","lundi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Nuit sans eclairage public allume","Temps eblouissant","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",27,"Non renseigne","Oui","Casque","Vehicule","Avant","Ile-de-France"
"109",48.8374,2.39117,"Blesse leger",20,2017,"juin","lundi","Soir","En agglomeration","Intersection en X","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Voie ferree","Valeur inconnue","Blesse leger","Femme",73,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"110",48.8376,2.39086,"Blesse leger",20,2016,"septembre","jeudi","","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",36,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"111",48.8376,2.39092,"Indemne",20,2017,"avril","vendredi","Matin","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Indemne","Homme",24,"Valeur inconnue","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"112",48.8377,2.33116,"Blesse leger",14,2016,"avril","jeudi","Apres-midi","En agglomeration","Intersection en Y","Autre collision","Plein jour","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",20,"Non renseigne","Oui","Casque","Pieton","Avant","Ile-de-France"
"113",48.8377,2.40077,"Blesse leger",20,2017,"octobre","mercredi","Soir","En agglomeration","Intersection en T","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",41,"Domicile – travail ","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"114",48.8378,2.40036,"Blesse leger",20,2016,"decembre","jeudi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Femme",37,"Domicile – travail ","Oui","Casque","Vehicule","Aucun","Ile-de-France"
"115",48.8379,2.40004,"Blesse leger",20,2017,"fevrier","mardi","Soir","En agglomeration","Hors intersection","Deux vehicules - par le cote","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",23,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant","Ile-de-France"
"116",48.8379,2.40386,"Blesse leger",20,2018,"juin","vendredi","Matin","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","Bidirectionnelle","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",52,"Promenade - loisirs","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"117",48.8384,2.39294,"Blesse leger",20,2017,"fevrier","mardi","Soir","En agglomeration","Hors intersection","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",44,"Domicile – travail ","Oui","Casque","Pieton","Avant","Ile-de-France"
"118",48.8384,2.39868,"Blesse hospitalise",20,2017,"avril","vendredi","Apres-midi","En agglomeration","Intersection en T","Sans collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Sommet de côte","Partie rectiligne","Flaques","Valeur inconnue","Valeur inconnue","Blesse hospitalise","Femme",58,"Promenade - loisirs","Oui","Casque","Valeur inconnue","Aucun","Ile-de-France"
"119",48.8385,2.32261,"Blesse leger",14,2018,"juin","lundi","Soir","En agglomeration","Intersection en Y","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",26,"Utilisation professionnelle","Oui","Casque","Vehicule","Avant droit","Ile-de-France"
"120",48.8385,2.39583,"Blesse leger",20,2017,"avril","vendredi","","En agglomeration","Hors intersection","Deux vehicules - par le cote","Plein jour","Normale","Voie communale ","A sens unique","Pente","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Femme",29,"Promenade - loisirs","Oui","Casque","Vehicule","Avant","Ile-de-France"
"121",48.8387,2.31435,"Blesse leger",14,2016,"mars","mardi","Soir","En agglomeration","Intersection en X","Autre collision","Nuit sans eclairage public allume","Normale","Voie communale ","A sens unique","Plat","Partie rectiligne","Normale","Valeur inconnue","Aucun","Blesse leger","Homme",35,"Promenade - loisirs","Oui","Casque","Vehicule","Arriere","Ile-de-France"
"122",48.8389,2.32028,"Blesse leger",14,2016,"fevrier","mercredi","Matin","En agglomeration","Hors intersection","Autre collision","Plein jour","Normale","Voie communale ","Bidirectionnelle","Pente","Partie rectiligne","Normale","Valeur inconnue","Sur trottoir","Blesse leger","Homme",38,"Utilisation professionnelle","Oui","Casque","Pieton","Avant","Ile-de-France"
